config,query_id,k,precision,recall,f1,ndcg
IVF (nprobe=128),98,100,0.85,0.085,0.15454545454545457,0.8550057069649406
IVF (nprobe=128),98,500,0.698,0.349,0.46533333333333327,0.721844943013914
IVF (nprobe=128),98,1000,0.596,0.596,0.596,0.6253519951507746
IVF (nprobe=128),99,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=128),99,50,0.98,0.049,0.09333333333333334,0.9848842407886497
IVF (nprobe=128),99,100,0.9,0.09,0.16363636363636364,0.9224435607944877
IVF (nprobe=128),99,500,0.496,0.248,0.33066666666666666,0.5591377870625722
IVF (nprobe=128),99,1000,0.385,0.385,0.38499999999999995,0.4375421022712162
IVF (nprobe=128),100,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=128),100,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=128),100,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=128),100,500,0.95,0.475,0.6333333333333334,0.9585018154284699
IVF (nprobe=128),100,1000,0.767,0.767,0.767,0.8006162816374691
IVF (nprobe=128),101,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=128),101,50,0.96,0.048,0.09142857142857141,0.9721591719484354
IVF (nprobe=128),101,100,0.96,0.096,0.17454545454545453,0.9674428156243567
IVF (nprobe=128),101,500,0.854,0.427,0.5693333333333334,0.8725103820284591
IVF (nprobe=128),101,1000,0.68,0.68,0.68,0.7159421056383779
IVF (nprobe=4096),1,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),1,50,0.86,0.043,0.0819047619047619,0.8820412516759111
IVF (nprobe=4096),1,100,0.81,0.081,0.14727272727272728,0.833212771463537
IVF (nprobe=4096),1,500,0.584,0.292,0.38933333333333336,0.6237788299370193
IVF (nprobe=4096),1,1000,0.458,0.458,0.458,0.4999881184200888
IVF (nprobe=4096),2,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),2,50,0.94,0.047,0.08952380952380952,0.9462682716166635
IVF (nprobe=4096),2,100,0.93,0.093,0.16909090909090907,0.9368937080742902
IVF (nprobe=4096),2,500,0.852,0.426,0.568,0.8663298834742813
IVF (nprobe=4096),2,1000,0.746,0.746,0.746,0.7713093710510722
IVF (nprobe=4096),3,10,0.8,0.008,0.015841584158415842,0.8572048559638628
IVF (nprobe=4096),3,50,0.88,0.044,0.0838095238095238,0.887681102550367
IVF (nprobe=4096),3,100,0.84,0.084,0.15272727272727274,0.8529315754987519
IVF (nprobe=4096),3,500,0.58,0.29,0.3866666666666667,0.618807561387933
IVF (nprobe=4096),3,1000,0.481,0.481,0.481,0.5179683727340979
IVF (nprobe=4096),4,10,0.9,0.009,0.01782178217821782,0.9216017310213247
IVF (nprobe=4096),4,50,0.86,0.043,0.0819047619047619,0.8779244452050856
IVF (nprobe=4096),4,100,0.9,0.09,0.16363636363636364,0.9026720049251334
IVF (nprobe=4096),4,500,0.854,0.427,0.5693333333333334,0.861455196496596
IVF (nprobe=4096),4,1000,0.759,0.759,0.7590000000000001,0.7782002880934005
IVF (nprobe=4096),5,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),5,50,0.98,0.049,0.09333333333333334,0.9806167482472479
IVF (nprobe=4096),5,100,0.98,0.098,0.17818181818181816,0.9803198337245335
IVF (nprobe=4096),5,500,0.794,0.397,0.5293333333333334,0.8242285037108579
IVF (nprobe=4096),5,1000,0.548,0.548,0.548,0.6023953645480372
IVF (nprobe=4096),6,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),6,50,0.98,0.049,0.09333333333333334,0.9826137020047635
IVF (nprobe=4096),6,100,0.97,0.097,0.1763636363636364,0.973504324319734
IVF (nprobe=4096),6,500,0.924,0.462,0.616,0.9328518983666909
IVF (nprobe=4096),6,1000,0.738,0.738,0.738,0.7719623721442995
IVF (nprobe=4096),7,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),7,50,0.98,0.049,0.09333333333333334,0.9856215795673515
IVF (nprobe=4096),7,100,0.97,0.097,0.1763636363636364,0.9760339671697826
IVF (nprobe=4096),7,500,0.904,0.452,0.6026666666666667,0.9172657758414315
IVF (nprobe=4096),7,1000,0.706,0.706,0.706,0.7447330505168926
IVF (nprobe=4096),8,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),8,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),8,100,0.99,0.099,0.18,0.9918814514394172
IVF (nprobe=4096),8,500,0.95,0.475,0.6333333333333334,0.9578243641093377
IVF (nprobe=4096),8,1000,0.809,0.809,0.809,0.8360901910667288
IVF (nprobe=4096),9,10,0.9,0.009,0.01782178217821782,0.7799082337019199
IVF (nprobe=4096),9,50,0.84,0.042,0.08,0.8017418111746358
IVF (nprobe=4096),9,100,0.86,0.086,0.15636363636363637,0.8328818538506757
IVF (nprobe=4096),9,500,0.63,0.315,0.42,0.6552768029340288
IVF (nprobe=4096),9,1000,0.499,0.499,0.499,0.5330979280971928
IVF (nprobe=4096),10,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),10,50,0.96,0.048,0.09142857142857141,0.9702035977215012
IVF (nprobe=4096),10,100,0.95,0.095,0.17272727272727273,0.9591865978683564
IVF (nprobe=4096),10,500,0.776,0.388,0.5173333333333333,0.8042280900691597
IVF (nprobe=4096),10,1000,0.623,0.623,0.623,0.6624198723387198
IVF (nprobe=4096),11,10,0.8,0.008,0.015841584158415842,0.7759944384848244
IVF (nprobe=4096),11,50,0.86,0.043,0.0819047619047619,0.8442136136088678
IVF (nprobe=4096),11,100,0.93,0.093,0.16909090909090907,0.9040392209072508
IVF (nprobe=4096),11,500,0.822,0.411,0.548,0.8320001343735444
IVF (nprobe=4096),11,1000,0.674,0.674,0.674,0.702956296145869
IVF (nprobe=4096),12,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),12,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),12,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),12,500,0.89,0.445,0.5933333333333334,0.9072441569549426
IVF (nprobe=4096),12,1000,0.714,0.714,0.714,0.7512959975955561
IVF (nprobe=4096),13,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),13,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),13,100,0.97,0.097,0.1763636363636364,0.9772998588031467
IVF (nprobe=4096),13,500,0.988,0.494,0.6586666666666667,0.9882826481525882
IVF (nprobe=4096),13,1000,0.805,0.805,0.805,0.8344451764263563
IVF (nprobe=4096),14,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),14,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),14,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),14,500,0.972,0.486,0.648,0.976980660689545
IVF (nprobe=4096),14,1000,0.88,0.88,0.88,0.8982090992402927
IVF (nprobe=4096),15,10,0.9,0.009,0.01782178217821782,0.933745776545611
IVF (nprobe=4096),15,50,0.76,0.038,0.07238095238095238,0.8029127767619764
IVF (nprobe=4096),15,100,0.76,0.076,0.13818181818181818,0.788372094087662
IVF (nprobe=4096),15,500,0.596,0.298,0.39733333333333337,0.6248357150610191
IVF (nprobe=4096),15,1000,0.495,0.495,0.495,0.5270904938132543
IVF (nprobe=4096),16,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),16,50,0.96,0.048,0.09142857142857141,0.9661643624827941
IVF (nprobe=4096),16,100,0.95,0.095,0.17272727272727273,0.956599117276782
IVF (nprobe=4096),16,500,0.844,0.422,0.5626666666666666,0.8632791867909946
IVF (nprobe=4096),16,1000,0.726,0.726,0.726,0.7557386101342676
IVF (nprobe=4096),17,10,0.8,0.008,0.015841584158415842,0.841492960259019
IVF (nprobe=4096),17,50,0.72,0.036,0.06857142857142856,0.7555937180613278
IVF (nprobe=4096),17,100,0.81,0.081,0.14727272727272728,0.8116128433480665
IVF (nprobe=4096),17,500,0.798,0.399,0.532,0.8000063686436628
IVF (nprobe=4096),17,1000,0.696,0.696,0.696,0.7131130506463718
IVF (nprobe=4096),18,10,0.9,0.009,0.01782178217821782,0.9305687780632227
IVF (nprobe=4096),18,50,0.84,0.042,0.08,0.8614445126940091
IVF (nprobe=4096),18,100,0.81,0.081,0.14727272727272728,0.830542580190015
IVF (nprobe=4096),18,500,0.624,0.312,0.41600000000000004,0.6564366585108039
IVF (nprobe=4096),18,1000,0.514,0.514,0.514,0.5492980568743705
IVF (nprobe=4096),19,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),19,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),19,100,0.99,0.099,0.18,0.9916621531950969
IVF (nprobe=4096),19,500,0.894,0.447,0.5960000000000001,0.909659626426411
IVF (nprobe=4096),19,1000,0.724,0.724,0.724,0.7589644551120909
IVF (nprobe=4096),20,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),20,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),20,100,0.99,0.099,0.18,0.9925486643369581
IVF (nprobe=4096),20,500,0.908,0.454,0.6053333333333334,0.9209984337490533
IVF (nprobe=4096),20,1000,0.738,0.738,0.738,0.7717757315753419
IVF (nprobe=4096),21,10,0.9,0.009,0.01782178217821782,0.9266360779006401
IVF (nprobe=4096),21,50,0.82,0.041,0.07809523809523809,0.8458018222515431
IVF (nprobe=4096),21,100,0.7,0.07,0.1272727272727273,0.7444745274159323
IVF (nprobe=4096),21,500,0.686,0.343,0.4573333333333333,0.7032013243051448
IVF (nprobe=4096),21,1000,0.566,0.566,0.566,0.5944925497393584
IVF (nprobe=4096),22,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),22,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),22,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),22,500,0.99,0.495,0.66,0.9914131774789763
IVF (nprobe=4096),22,1000,0.909,0.909,0.909,0.9234421854191356
IVF (nprobe=4096),23,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),23,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),23,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),23,500,0.926,0.463,0.6173333333333334,0.9371859689920411
IVF (nprobe=4096),23,1000,0.755,0.755,0.755,0.7884211415215204
IVF (nprobe=4096),24,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),24,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),24,100,0.99,0.099,0.18,0.9927959037357916
IVF (nprobe=4096),24,500,0.962,0.481,0.6413333333333333,0.9678406269539896
IVF (nprobe=4096),24,1000,0.877,0.877,0.8769999999999999,0.893864011973498
IVF (nprobe=4096),25,10,0.9,0.009,0.01782178217821782,0.9363792118010483
IVF (nprobe=4096),25,50,0.74,0.037,0.07047619047619047,0.7842963946682937
IVF (nprobe=4096),25,100,0.67,0.067,0.12181818181818183,0.7121800610761679
IVF (nprobe=4096),25,500,0.514,0.257,0.3426666666666666,0.5458385594751868
IVF (nprobe=4096),25,1000,0.46,0.46,0.46,0.48657425023819034
IVF (nprobe=4096),26,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),26,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),26,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),26,500,0.99,0.495,0.66,0.991944895467077
IVF (nprobe=4096),26,1000,0.918,0.918,0.918,0.9310530702920274
IVF (nprobe=4096),27,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),27,50,0.98,0.049,0.09333333333333334,0.9846298672989356
IVF (nprobe=4096),27,100,0.97,0.097,0.1763636363636364,0.9760434570120113
IVF (nprobe=4096),27,500,0.902,0.451,0.6013333333333334,0.9149297716971851
IVF (nprobe=4096),27,1000,0.742,0.742,0.7419999999999999,0.7741644649440154
IVF (nprobe=4096),28,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),28,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),28,100,0.98,0.098,0.17818181818181816,0.9855437164493942
IVF (nprobe=4096),28,500,0.968,0.484,0.6453333333333333,0.9715771314356867
IVF (nprobe=4096),28,1000,0.856,0.856,0.856,0.8764291209766611
IVF (nprobe=4096),29,10,0.9,0.009,0.01782178217821782,0.933745776545611
IVF (nprobe=4096),29,50,0.76,0.038,0.07238095238095238,0.7995549922744631
IVF (nprobe=4096),29,100,0.77,0.077,0.14,0.7908296566295181
IVF (nprobe=4096),29,500,0.84,0.42,0.5599999999999999,0.8371706532855331
IVF (nprobe=4096),29,1000,0.82,0.82,0.82,0.8225622177905315
IVF (nprobe=4096),30,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),30,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),30,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),30,500,0.988,0.494,0.6586666666666667,0.9899924214551983
IVF (nprobe=4096),30,1000,0.901,0.901,0.901,0.916590764029274
IVF (nprobe=4096),31,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),31,50,0.92,0.046,0.08761904761904762,0.9386142261001956
IVF (nprobe=4096),31,100,0.9,0.09,0.16363636363636364,0.9176444202167242
IVF (nprobe=4096),31,500,0.828,0.414,0.5519999999999999,0.8471160724254154
IVF (nprobe=4096),31,1000,0.691,0.691,0.691,0.7231952890820726
IVF (nprobe=4096),32,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),32,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),32,100,0.99,0.099,0.18,0.9918122023311187
IVF (nprobe=4096),32,500,0.974,0.487,0.6493333333333333,0.9776700376601933
IVF (nprobe=4096),32,1000,0.863,0.863,0.863,0.8834231634681757
IVF (nprobe=4096),33,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),33,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),33,100,0.98,0.098,0.17818181818181816,0.9851312210229055
IVF (nprobe=4096),33,500,0.76,0.38,0.5066666666666666,0.7954680299729252
IVF (nprobe=4096),33,1000,0.557,0.557,0.557,0.6083403781118412
IVF (nprobe=4096),34,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),34,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),34,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),34,500,0.888,0.444,0.592,0.9037778128756583
IVF (nprobe=4096),34,1000,0.777,0.777,0.777,0.8041126522399532
IVF (nprobe=4096),35,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),35,50,0.98,0.049,0.09333333333333334,0.9814066183482458
IVF (nprobe=4096),35,100,0.99,0.099,0.18,0.9885469107371714
IVF (nprobe=4096),35,500,0.958,0.479,0.6386666666666667,0.9624116333525149
IVF (nprobe=4096),35,1000,0.839,0.839,0.839,0.860432707688529
IVF (nprobe=4096),36,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),36,50,0.96,0.048,0.09142857142857141,0.9662597085620127
IVF (nprobe=4096),36,100,0.91,0.091,0.16545454545454544,0.9265068450104917
IVF (nprobe=4096),36,500,0.678,0.339,0.45199999999999996,0.7111168018491143
IVF (nprobe=4096),36,1000,0.55,0.55,0.55,0.5887265994181634
IVF (nprobe=4096),37,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),37,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),37,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),37,500,0.992,0.496,0.6613333333333333,0.9931618281449652
IVF (nprobe=4096),37,1000,0.928,0.928,0.928,0.9391685043134637
IVF (nprobe=4096),38,10,0.9,0.009,0.01782178217821782,0.9305687780632227
IVF (nprobe=4096),38,50,0.8,0.04,0.07619047619047618,0.8276898561318887
IVF (nprobe=4096),38,100,0.75,0.075,0.13636363636363635,0.7781349093036114
IVF (nprobe=4096),38,500,0.518,0.259,0.3453333333333333,0.5570247833232422
IVF (nprobe=4096),38,1000,0.429,0.429,0.429,0.4644352162559411
IVF (nprobe=4096),39,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),39,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),39,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),39,500,0.964,0.482,0.6426666666666666,0.969947648093386
IVF (nprobe=4096),39,1000,0.794,0.794,0.7940000000000002,0.8245207645511071
IVF (nprobe=4096),40,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),40,50,0.96,0.048,0.09142857142857141,0.9709523067664448
IVF (nprobe=4096),40,100,0.98,0.098,0.17818181818181816,0.9821072987305789
IVF (nprobe=4096),40,500,0.804,0.402,0.5360000000000001,0.8320541094593975
IVF (nprobe=4096),40,1000,0.611,0.611,0.611,0.6566411259089655
IVF (nprobe=4096),41,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),41,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),41,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),41,500,1.0,0.5,0.6666666666666666,1.0
IVF (nprobe=4096),41,1000,0.913,0.913,0.9130000000000001,0.9277703051996947
IVF (nprobe=4096),42,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),42,50,0.98,0.049,0.09333333333333334,0.9843500333548646
IVF (nprobe=4096),42,100,0.97,0.097,0.1763636363636364,0.9739609580572379
IVF (nprobe=4096),42,500,0.846,0.423,0.564,0.8669656093202784
IVF (nprobe=4096),42,1000,0.752,0.752,0.752,0.7785894314705607
IVF (nprobe=4096),43,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),43,50,0.98,0.049,0.09333333333333334,0.9843500333548646
IVF (nprobe=4096),43,100,0.98,0.098,0.17818181818181816,0.9829086500402519
IVF (nprobe=4096),43,500,0.92,0.46,0.6133333333333333,0.9314366604406197
IVF (nprobe=4096),43,1000,0.758,0.758,0.7579999999999999,0.7901420067095839
IVF (nprobe=4096),44,10,0.9,0.009,0.01782178217821782,0.9305687780632227
IVF (nprobe=4096),44,50,0.94,0.047,0.08952380952380952,0.9460531043316254
IVF (nprobe=4096),44,100,0.95,0.095,0.17272727272727273,0.9517600941531931
IVF (nprobe=4096),44,500,0.898,0.449,0.5986666666666667,0.9066788886278644
IVF (nprobe=4096),44,1000,0.78,0.78,0.78,0.8031721102628601
IVF (nprobe=4096),45,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),45,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),45,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),45,500,0.962,0.481,0.6413333333333333,0.9676189824936423
IVF (nprobe=4096),45,1000,0.877,0.877,0.8769999999999999,0.8939309800529625
IVF (nprobe=4096),46,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),46,50,0.98,0.049,0.09333333333333334,0.98206055137689
IVF (nprobe=4096),46,100,0.99,0.099,0.18,0.988949718224763
IVF (nprobe=4096),46,500,0.998,0.499,0.6653333333333333,0.9967206815724494
IVF (nprobe=4096),46,1000,0.974,0.974,0.974,0.9774669090798705
IVF (nprobe=4096),47,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),47,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),47,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),47,500,0.998,0.499,0.6653333333333333,0.998206148921559
IVF (nprobe=4096),47,1000,0.962,0.962,0.962,0.9681859950747759
IVF (nprobe=4096),48,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),48,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),48,100,0.97,0.097,0.1763636363636364,0.9765697522349736
IVF (nprobe=4096),48,500,0.962,0.481,0.6413333333333333,0.9653331129386237
IVF (nprobe=4096),48,1000,0.845,0.845,0.845,0.8657795352902861
IVF (nprobe=4096),49,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),49,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),49,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),49,500,1.0,0.5,0.6666666666666666,1.0
IVF (nprobe=4096),49,1000,0.961,0.961,0.961,0.9679269419145249
IVF (nprobe=4096),50,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),50,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),50,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),50,500,0.994,0.497,0.6626666666666666,0.9951011342061699
IVF (nprobe=4096),50,1000,0.887,0.887,0.887,0.9053311050485269
IVF (nprobe=4096),51,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),51,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),51,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),51,500,0.99,0.495,0.66,0.9917152418203385
IVF (nprobe=4096),51,1000,0.873,0.873,0.8729999999999999,0.8932921401806656
IVF (nprobe=4096),52,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),52,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),52,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),52,500,0.928,0.464,0.6186666666666667,0.9391361217829606
IVF (nprobe=4096),52,1000,0.78,0.78,0.78,0.8088943464885454
IVF (nprobe=4096),53,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),53,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),53,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),53,500,0.998,0.499,0.6653333333333333,0.9983154735907417
IVF (nprobe=4096),53,1000,0.978,0.978,0.978,0.9817387637752923
IVF (nprobe=4096),54,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),54,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),54,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),54,500,1.0,0.5,0.6666666666666666,1.0
IVF (nprobe=4096),54,1000,0.983,0.983,0.983,0.986028623616178
IVF (nprobe=4096),55,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),55,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),55,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),55,500,0.988,0.494,0.6586666666666667,0.9895765609930703
IVF (nprobe=4096),55,1000,0.91,0.91,0.91,0.9240730638652024
IVF (nprobe=4096),56,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),56,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),56,100,0.94,0.094,0.1709090909090909,0.954126745132391
IVF (nprobe=4096),56,500,0.862,0.431,0.5746666666666667,0.8788801783167406
IVF (nprobe=4096),56,1000,0.66,0.66,0.66,0.6998419251806218
IVF (nprobe=4096),57,10,0.7,0.007,0.013861386138613862,0.6163668470816234
IVF (nprobe=4096),57,50,0.46,0.023,0.04380952380952381,0.478546423026918
IVF (nprobe=4096),57,100,0.53,0.053,0.09636363636363636,0.5249023133932482
IVF (nprobe=4096),57,500,0.47,0.235,0.31333333333333335,0.47659276761893565
IVF (nprobe=4096),57,1000,0.409,0.409,0.409,0.4225963048604406
IVF (nprobe=4096),58,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),58,50,0.86,0.043,0.0819047619047619,0.8797835842939287
IVF (nprobe=4096),58,100,0.78,0.078,0.14181818181818184,0.810594689774731
IVF (nprobe=4096),58,500,0.532,0.266,0.35466666666666674,0.5766248443408203
IVF (nprobe=4096),58,1000,0.434,0.434,0.434,0.4741128424925959
IVF (nprobe=4096),59,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),59,50,0.96,0.048,0.09142857142857141,0.9691863532379539
IVF (nprobe=4096),59,100,0.95,0.095,0.17272727272727273,0.9583024375557818
IVF (nprobe=4096),59,500,0.966,0.483,0.644,0.9668777900054536
IVF (nprobe=4096),59,1000,0.852,0.852,0.852,0.8707580944731809
IVF (nprobe=4096),60,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),60,50,0.98,0.049,0.09333333333333334,0.9833041757017094
IVF (nprobe=4096),60,100,0.96,0.096,0.17454545454545453,0.9666586730264586
IVF (nprobe=4096),60,500,0.948,0.474,0.632,0.9525982159371896
IVF (nprobe=4096),60,1000,0.808,0.808,0.808,0.8329111438137663
IVF (nprobe=4096),61,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),61,50,0.96,0.048,0.09142857142857141,0.9703156472960971
IVF (nprobe=4096),61,100,0.95,0.095,0.17272727272727273,0.9587822122750002
IVF (nprobe=4096),61,500,0.616,0.308,0.41066666666666674,0.6680376753701869
IVF (nprobe=4096),61,1000,0.399,0.399,0.399,0.4608072059497751
IVF (nprobe=4096),62,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),62,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),62,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),62,500,0.992,0.496,0.6613333333333333,0.9933912346166753
IVF (nprobe=4096),62,1000,0.88,0.88,0.88,0.8991182209442741
IVF (nprobe=4096),63,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),63,50,0.92,0.046,0.08761904761904762,0.9402495218291472
IVF (nprobe=4096),63,100,0.92,0.092,0.1672727272727273,0.9332968241317597
IVF (nprobe=4096),63,500,0.706,0.353,0.4706666666666666,0.740488843452772
IVF (nprobe=4096),63,1000,0.566,0.566,0.566,0.606933307693337
IVF (nprobe=4096),64,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),64,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),64,100,0.99,0.099,0.18,0.9924455763267155
IVF (nprobe=4096),64,500,0.926,0.463,0.6173333333333334,0.9369819836293526
IVF (nprobe=4096),64,1000,0.767,0.767,0.767,0.7986559073320578
IVF (nprobe=4096),65,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),65,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),65,100,0.98,0.098,0.17818181818181816,0.9854049535637786
IVF (nprobe=4096),65,500,0.822,0.411,0.548,0.8493248803185381
IVF (nprobe=4096),65,1000,0.681,0.681,0.681,0.7189670020498554
IVF (nprobe=4096),66,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),66,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),66,100,1.0,0.1,0.18181818181818182,1.0
IVF (nprobe=4096),66,500,0.996,0.498,0.664,0.9967537470141297
IVF (nprobe=4096),66,1000,0.864,0.864,0.864,0.8860490311515622
IVF (nprobe=4096),67,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),67,50,0.88,0.044,0.0838095238095238,0.909431956453365
IVF (nprobe=4096),67,100,0.92,0.092,0.1672727272727273,0.9279328643371485
IVF (nprobe=4096),67,500,0.764,0.382,0.5093333333333334,0.7886163146065147
IVF (nprobe=4096),67,1000,0.65,0.65,0.65,0.6817670851424434
IVF (nprobe=4096),68,10,1.0,0.01,0.019801980198019802,1.0
IVF (nprobe=4096),68,50,1.0,0.05,0.09523809523809523,1.0
IVF (nprobe=4096),68,100,1.0,0.1,0.18181818181818182,1.0
