tier,M,ef_construction,ef_search,query_id,k,query_latency_ms,index_build_s,precision,recall,ndcg
200k,32,200,50,11,10,0.6474409892689437,242.22904419898987,0.2,0.06060606060606061,0.22400556151517553
200k,32,200,50,11,50,0.6474409892689437,242.22904419898987,0.12,0.18181818181818182,0.18749945268738646
200k,32,200,50,11,100,0.6474409892689437,242.22904419898987,0.09,0.2727272727272727,0.2355472807601035
200k,32,200,50,11,300,0.6474409892689437,242.22904419898987,0.06333333333333334,0.5757575757575758,0.378099015824216
200k,32,200,50,11,500,0.6474409892689437,242.22904419898987,0.044,0.6666666666666666,0.413531873655767
200k,32,200,50,11,1000,0.6474409892689437,242.22904419898987,0.022,0.6666666666666666,0.413531873655767
200k,32,200,50,12,10,0.6930110102985054,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,12,50,0.6930110102985054,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,12,100,0.6930110102985054,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,12,300,0.6930110102985054,242.22904419898987,0.0033333333333333335,0.07692307692307693,0.027810684675447304
200k,32,200,50,12,500,0.6930110102985054,242.22904419898987,0.006,0.23076923076923078,0.07118627708385696
200k,32,200,50,12,1000,0.6930110102985054,242.22904419898987,0.005,0.38461538461538464,0.11208794452952052
200k,32,200,50,15,10,0.6217180052772164,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,15,50,0.6217180052772164,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,15,100,0.6217180052772164,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,15,300,0.6217180052772164,242.22904419898987,0.016666666666666666,0.13157894736842105,0.059362897789718906
200k,32,200,50,15,500,0.6217180052772164,242.22904419898987,0.02,0.2631578947368421,0.11265769401343616
200k,32,200,50,15,1000,0.6217180052772164,242.22904419898987,0.018,0.47368421052631576,0.19234546791387283
200k,32,200,50,34,10,0.5299400072544813,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,34,50,0.5299400072544813,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,34,100,0.5299400072544813,242.22904419898987,0.03,0.08571428571428572,0.04889565030513631
200k,32,200,50,34,300,0.5299400072544813,242.22904419898987,0.03333333333333333,0.2857142857142857,0.13754336791784266
200k,32,200,50,34,500,0.5299400072544813,242.22904419898987,0.03,0.42857142857142855,0.1937346649078697
200k,32,200,50,34,1000,0.5299400072544813,242.22904419898987,0.023,0.6571428571428571,0.2786524155906841
200k,32,200,50,14,10,0.5245399952400476,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,14,50,0.5245399952400476,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,14,100,0.5245399952400476,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,14,300,0.5245399952400476,242.22904419898987,0.016666666666666666,0.10869565217391304,0.05357501375123019
200k,32,200,50,14,500,0.5245399952400476,242.22904419898987,0.026,0.2826086956521739,0.12998905750905568
200k,32,200,50,14,1000,0.5245399952400476,242.22904419898987,0.019,0.41304347826086957,0.18375439988429967
200k,32,200,50,27,10,0.5100900016259402,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,27,50,0.5100900016259402,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,27,100,0.5100900016259402,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,27,300,0.5100900016259402,242.22904419898987,0.013333333333333334,0.12121212121212122,0.05354206124411468
200k,32,200,50,27,500,0.5100900016259402,242.22904419898987,0.02,0.30303030303030304,0.12517698091882665
200k,32,200,50,27,1000,0.5100900016259402,242.22904419898987,0.012,0.36363636363636365,0.14769097020813787
200k,32,200,50,66,10,0.4766829952131957,242.22904419898987,0.1,0.01818181818181818,0.06625422345438903
200k,32,200,50,66,50,0.4766829952131957,242.22904419898987,0.02,0.01818181818181818,0.02333976076433925
200k,32,200,50,66,100,0.4766829952131957,242.22904419898987,0.01,0.01818181818181818,0.021866577706041675
200k,32,200,50,66,300,0.4766829952131957,242.22904419898987,0.016666666666666666,0.09090909090909091,0.05867148625799384
200k,32,200,50,66,500,0.4766829952131957,242.22904419898987,0.016,0.14545454545454545,0.08408629000989215
200k,32,200,50,66,1000,0.4766829952131957,242.22904419898987,0.013,0.23636363636363636,0.12385475116354833
200k,32,200,50,72,10,0.5689940007869154,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,72,50,0.5689940007869154,242.22904419898987,0.02,0.02702702702702703,0.018373828625812934
200k,32,200,50,72,100,0.5689940007869154,242.22904419898987,0.02,0.05405405405405406,0.03297037342119487
200k,32,200,50,72,300,0.5689940007869154,242.22904419898987,0.013333333333333334,0.10810810810810811,0.05705360544408134
200k,32,200,50,72,500,0.5689940007869154,242.22904419898987,0.012,0.16216216216216217,0.0794276410310233
200k,32,200,50,72,1000,0.5689940007869154,242.22904419898987,0.007,0.1891891891891892,0.08966548480142253
200k,32,200,50,99,10,0.4288399941287935,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,99,50,0.4288399941287935,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,99,100,0.4288399941287935,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,99,300,0.4288399941287935,242.22904419898987,0.01,0.14285714285714285,0.05380783012285043
200k,32,200,50,99,500,0.4288399941287935,242.22904419898987,0.012,0.2857142857142857,0.10115039473141327
200k,32,200,50,99,1000,0.4288399941287935,242.22904419898987,0.006,0.2857142857142857,0.10115039473141327
200k,32,200,50,101,10,0.4485109820961952,242.22904419898987,0.1,0.023255813953488372,0.22009176629808017
200k,32,200,50,101,50,0.4485109820961952,242.22904419898987,0.08,0.09302325581395349,0.14429839711959375
200k,32,200,50,101,100,0.4485109820961952,242.22904419898987,0.07,0.16279069767441862,0.1854779514653998
200k,32,200,50,101,300,0.4485109820961952,242.22904419898987,0.05,0.3488372093023256,0.27771358785576694
200k,32,200,50,101,500,0.4485109820961952,242.22904419898987,0.042,0.4883720930232558,0.3381936645607793
200k,32,200,50,101,1000,0.4485109820961952,242.22904419898987,0.023,0.5348837209302325,0.3571676432266859
200k,32,200,50,56,10,0.5922499985899776,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,56,50,0.5922499985899776,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,56,100,0.5922499985899776,242.22904419898987,0.02,0.0392156862745098,0.02618062936166921
200k,32,200,50,56,300,0.5922499985899776,242.22904419898987,0.03333333333333333,0.19607843137254902,0.1083619718299791
200k,32,200,50,56,500,0.5922499985899776,242.22904419898987,0.04,0.39215686274509803,0.1971769969887076
200k,32,200,50,56,1000,0.5922499985899776,242.22904419898987,0.023,0.45098039215686275,0.22224054723278264
200k,32,200,50,82,10,0.5324709927663207,242.22904419898987,0.1,0.016129032258064516,0.07839826897867533
200k,32,200,50,82,50,0.5324709927663207,242.22904419898987,0.04,0.03225806451612903,0.04857019105727315
200k,32,200,50,82,100,0.5324709927663207,242.22904419898987,0.03,0.04838709677419355,0.05284595283745656
200k,32,200,50,82,300,0.5324709927663207,242.22904419898987,0.03666666666666667,0.1774193548387097,0.12383569522615405
200k,32,200,50,82,500,0.5324709927663207,242.22904419898987,0.042,0.3387096774193548,0.20152284992868938
200k,32,200,50,82,1000,0.5324709927663207,242.22904419898987,0.038,0.6129032258064516,0.32360012398065185
200k,32,200,50,91,10,0.5369030113797635,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,91,50,0.5369030113797635,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,91,100,0.5369030113797635,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,91,300,0.5369030113797635,242.22904419898987,0.01,0.046875,0.024867299184154278
200k,32,200,50,91,500,0.5369030113797635,242.22904419898987,0.014,0.109375,0.05492217558171499
200k,32,200,50,91,1000,0.5369030113797635,242.22904419898987,0.018,0.28125,0.13201233939897486
200k,32,200,50,92,10,0.5461389955598861,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,92,50,0.5461389955598861,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,92,100,0.5461389955598861,242.22904419898987,0.0,0.0,0.0
200k,32,200,50,92,300,0.5461389955598861,242.22904419898987,0.01,0.047619047619047616,0.024619789906531207
200k,32,200,50,92,500,0.5461389955598861,242.22904419898987,0.018,0.14285714285714285,0.07035993656978555
200k,32,200,50,92,1000,0.5461389955598861,242.22904419898987,0.026,0.4126984126984127,0.18869412651102466
200k,32,200,100,1,10,1.2839550036005676,242.22904419898987,1.0,0.136986301369863,1.0
200k,32,200,100,1,50,1.2839550036005676,242.22904419898987,0.46,0.3150684931506849,0.5862540880549768
200k,32,200,100,1,100,1.2839550036005676,242.22904419898987,0.27,0.3698630136986301,0.4902273851936818
200k,32,200,100,1,300,1.2839550036005676,242.22904419898987,0.13333333333333333,0.547945205479452,0.594700100588135
200k,32,200,100,1,500,1.2839550036005676,242.22904419898987,0.098,0.6712328767123288,0.6572768339171959
200k,32,200,100,1,1000,1.2839550036005676,242.22904419898987,0.051,0.6986301369863014,0.6697578316803998
200k,32,200,100,2,10,0.849239993840456,242.22904419898987,0.5,0.07692307692307693,0.5517854393872873
200k,32,200,100,2,50,0.849239993840456,242.22904419898987,0.36,0.27692307692307694,0.41283266753246284
200k,32,200,100,2,100,0.849239993840456,242.22904419898987,0.2,0.3076923076923077,0.36631320240817383
200k,32,200,100,2,300,0.849239993840456,242.22904419898987,0.12,0.5538461538461539,0.5077580205812865
200k,32,200,100,2,500,0.849239993840456,242.22904419898987,0.08,0.6153846153846154,0.5376499670412658
200k,32,200,100,2,1000,0.849239993840456,242.22904419898987,0.05,0.7692307692307693,0.6060165871773243
200k,32,200,100,3,10,0.9015210089273751,242.22904419898987,0.2,0.2857142857142857,0.16945984979943973
200k,32,200,100,3,50,0.9015210089273751,242.22904419898987,0.12,0.8571428571428571,0.4363955046222898
200k,32,200,100,3,100,0.9015210089273751,242.22904419898987,0.07,1.0,0.4785314320137777
200k,32,200,100,3,300,0.9015210089273751,242.22904419898987,0.023333333333333334,1.0,0.4785314320137777
200k,32,200,100,3,500,0.9015210089273751,242.22904419898987,0.014,1.0,0.4785314320137777
200k,32,200,100,3,1000,0.9015210089273751,242.22904419898987,0.007,1.0,0.4785314320137777
200k,32,200,100,4,10,0.7143529946915805,242.22904419898987,0.9,0.10975609756097561,0.9052116356304493
200k,32,200,100,4,50,0.7143529946915805,242.22904419898987,0.54,0.32926829268292684,0.6300385827924883
200k,32,200,100,4,100,0.7143529946915805,242.22904419898987,0.33,0.4024390243902439,0.4977572571683338
200k,32,200,100,4,300,0.7143529946915805,242.22904419898987,0.19,0.6951219512195121,0.6740822013620026
200k,32,200,100,4,500,0.7143529946915805,242.22904419898987,0.138,0.8414634146341463,0.7511626998592115
200k,32,200,100,4,1000,0.7143529946915805,242.22904419898987,0.077,0.9390243902439024,0.7987336411855457
200k,32,200,100,5,10,0.7858349999878556,242.22904419898987,1.0,0.11764705882352941,1.0
200k,32,200,100,5,50,0.7858349999878556,242.22904419898987,0.52,0.3058823529411765,0.636549647229996
200k,32,200,100,5,100,0.7858349999878556,242.22904419898987,0.36,0.4235294117647059,0.526302007956462
200k,32,200,100,5,300,0.7858349999878556,242.22904419898987,0.18666666666666668,0.6588235294117647,0.6742028363677447
200k,32,200,100,5,500,0.7858349999878556,242.22904419898987,0.13,0.7647058823529411,0.7301539723339425
200k,32,200,100,5,1000,0.7858349999878556,242.22904419898987,0.072,0.8470588235294118,0.7710585553271065
200k,32,200,100,11,10,0.9571769915055484,242.22904419898987,0.2,0.06060606060606061,0.22400556151517553
200k,32,200,100,11,50,0.9571769915055484,242.22904419898987,0.12,0.18181818181818182,0.18749945268738646
200k,32,200,100,11,100,0.9571769915055484,242.22904419898987,0.08,0.24242424242424243,0.21985725089178362
200k,32,200,100,11,300,0.9571769915055484,242.22904419898987,0.06666666666666667,0.6060606060606061,0.389146018285522
200k,32,200,100,11,500,0.9571769915055484,242.22904419898987,0.048,0.7272727272727273,0.43733690046256135
200k,32,200,100,11,1000,0.9571769915055484,242.22904419898987,0.027,0.8181818181818182,0.4699955980032642
200k,32,200,100,12,10,1.0267799952998757,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,12,50,1.0267799952998757,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,12,100,1.0267799952998757,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,12,300,1.0267799952998757,242.22904419898987,0.0033333333333333335,0.07692307692307693,0.027277486861526853
200k,32,200,100,12,500,1.0267799952998757,242.22904419898987,0.004,0.15384615384615385,0.04842512314951139
200k,32,200,100,12,1000,1.0267799952998757,242.22904419898987,0.005,0.38461538461538464,0.10773317546809891
200k,32,200,100,15,10,0.9480679873377085,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,15,50,0.9480679873377085,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,15,100,0.9480679873377085,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,15,300,0.9480679873377085,242.22904419898987,0.02,0.15789473684210525,0.0723692942932294
200k,32,200,100,15,500,0.9480679873377085,242.22904419898987,0.022,0.2894736842105263,0.1268168509689329
200k,32,200,100,15,1000,0.9480679873377085,242.22904419898987,0.025,0.6578947368421053,0.2639536456773877
200k,32,200,100,34,10,0.7774459954816848,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,34,50,0.7774459954816848,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,34,100,0.7774459954816848,242.22904419898987,0.03,0.08571428571428572,0.04867649378333724
200k,32,200,100,34,300,0.7774459954816848,242.22904419898987,0.03,0.2571428571428571,0.12526352981531721
200k,32,200,100,34,500,0.7774459954816848,242.22904419898987,0.026,0.37142857142857144,0.17115803979799712
200k,32,200,100,34,1000,0.7774459954816848,242.22904419898987,0.025,0.7142857142857143,0.29687064896143966
200k,32,200,100,14,10,0.7776040001772344,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,14,50,0.7776040001772344,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,14,100,0.7776040001772344,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,14,300,0.7776040001772344,242.22904419898987,0.013333333333333334,0.08695652173913043,0.04458312258186936
200k,32,200,100,14,500,0.7776040001772344,242.22904419898987,0.024,0.2608695652173913,0.12104087444268294
200k,32,200,100,14,1000,0.7776040001772344,242.22904419898987,0.024,0.5217391304347826,0.22546533766828245
200k,32,200,100,27,10,0.705565995303914,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,27,50,0.705565995303914,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,27,100,0.705565995303914,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,27,300,0.705565995303914,242.22904419898987,0.013333333333333334,0.12121212121212122,0.05283563837279736
200k,32,200,100,27,500,0.705565995303914,242.22904419898987,0.016,0.24242424242424243,0.0998592054279511
200k,32,200,100,27,1000,0.705565995303914,242.22904419898987,0.017,0.5151515151515151,0.19739326886866498
200k,32,200,100,66,10,0.6628090050071478,242.22904419898987,0.1,0.01818181818181818,0.06625422345438903
200k,32,200,100,66,50,0.6628090050071478,242.22904419898987,0.02,0.01818181818181818,0.02333976076433925
200k,32,200,100,66,100,0.6628090050071478,242.22904419898987,0.01,0.01818181818181818,0.021866577706041675
200k,32,200,100,66,300,0.6628090050071478,242.22904419898987,0.013333333333333334,0.07272727272727272,0.04952913657122726
200k,32,200,100,66,500,0.6628090050071478,242.22904419898987,0.02,0.18181818181818182,0.10041089142375281
200k,32,200,100,66,1000,0.6628090050071478,242.22904419898987,0.021,0.38181818181818183,0.18512013859204776
200k,32,200,100,72,10,0.9566860098857433,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,72,50,0.9566860098857433,242.22904419898987,0.02,0.02702702702702703,0.018373828625812934
200k,32,200,100,72,100,0.9566860098857433,242.22904419898987,0.02,0.05405405405405406,0.032832489766607624
200k,32,200,100,72,300,0.9566860098857433,242.22904419898987,0.02,0.16216216216216217,0.08017891891778606
200k,32,200,100,72,500,0.9566860098857433,242.22904419898987,0.018,0.24324324324324326,0.11314880418907144
200k,32,200,100,72,1000,0.9566860098857433,242.22904419898987,0.013,0.35135135135135137,0.153655834999571
200k,32,200,100,99,10,0.7015409937594086,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,99,50,0.7015409937594086,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,99,100,0.7015409937594086,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,99,300,0.7015409937594086,242.22904419898987,0.01,0.14285714285714285,0.053147904758903866
200k,32,200,100,99,500,0.7015409937594086,242.22904419898987,0.012,0.2857142857142857,0.10095215596863549
200k,32,200,100,99,1000,0.7015409937594086,242.22904419898987,0.012,0.5714285714285714,0.19039333968992028
200k,32,200,100,101,10,0.6819679983891547,242.22904419898987,0.1,0.023255813953488372,0.22009176629808017
200k,32,200,100,101,50,0.6819679983891547,242.22904419898987,0.08,0.09302325581395349,0.14429839711959375
200k,32,200,100,101,100,0.6819679983891547,242.22904419898987,0.07,0.16279069767441862,0.18541751511116783
200k,32,200,100,101,300,0.6819679983891547,242.22904419898987,0.06,0.4186046511627907,0.31228057107430723
200k,32,200,100,101,500,0.6819679983891547,242.22904419898987,0.054,0.627906976744186,0.40243369878967217
200k,32,200,100,101,1000,0.6819679983891547,242.22904419898987,0.033,0.7674418604651163,0.45839740787587463
200k,32,200,100,56,10,0.8721220074221492,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,56,50,0.8721220074221492,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,56,100,0.8721220074221492,242.22904419898987,0.02,0.0392156862745098,0.025968906571411033
200k,32,200,100,56,300,0.8721220074221492,242.22904419898987,0.03666666666666667,0.21568627450980393,0.11670993530547827
200k,32,200,100,56,500,0.8721220074221492,242.22904419898987,0.04,0.39215686274509803,0.1966820140139278
200k,32,200,100,56,1000,0.8721220074221492,242.22904419898987,0.03,0.5882352941176471,0.27892522818158905
200k,32,200,100,82,10,0.6880750006530434,242.22904419898987,0.1,0.016129032258064516,0.07839826897867533
200k,32,200,100,82,50,0.6880750006530434,242.22904419898987,0.04,0.03225806451612903,0.04857019105727315
200k,32,200,100,82,100,0.6880750006530434,242.22904419898987,0.03,0.04838709677419355,0.0527725616175262
200k,32,200,100,82,300,0.6880750006530434,242.22904419898987,0.03666666666666667,0.1774193548387097,0.12291889334516025
200k,32,200,100,82,500,0.6880750006530434,242.22904419898987,0.04,0.3225806451612903,0.19263230244004412
200k,32,200,100,82,1000,0.6880750006530434,242.22904419898987,0.048,0.7741935483870968,0.38982241037944315
200k,32,200,100,91,10,0.8121150021906942,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,91,50,0.8121150021906942,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,91,100,0.8121150021906942,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,91,300,0.8121150021906942,242.22904419898987,0.01,0.046875,0.024587353028378032
200k,32,200,100,91,500,0.8121150021906942,242.22904419898987,0.014,0.109375,0.05483256016945104
200k,32,200,100,91,1000,0.8121150021906942,242.22904419898987,0.024,0.375,0.1732471267033543
200k,32,200,100,92,10,0.7580220117233694,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,92,50,0.7580220117233694,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,92,100,0.7580220117233694,242.22904419898987,0.0,0.0,0.0
200k,32,200,100,92,300,0.7580220117233694,242.22904419898987,0.006666666666666667,0.031746031746031744,0.016309322776285162
200k,32,200,100,92,500,0.7580220117233694,242.22904419898987,0.012,0.09523809523809523,0.0475395903042204
200k,32,200,100,92,1000,0.7580220117233694,242.22904419898987,0.03,0.47619047619047616,0.2133720227333525
200k,32,200,200,1,10,2.000384993152693,242.22904419898987,1.0,0.136986301369863,1.0
200k,32,200,200,1,50,2.000384993152693,242.22904419898987,0.46,0.3150684931506849,0.5862540880549768
200k,32,200,200,1,100,2.000384993152693,242.22904419898987,0.28,0.3835616438356164,0.4992734552229965
200k,32,200,200,1,300,2.000384993152693,242.22904419898987,0.14,0.5753424657534246,0.6101287158106968
200k,32,200,200,1,500,2.000384993152693,242.22904419898987,0.096,0.6575342465753424,0.651259748771011
200k,32,200,200,1,1000,2.000384993152693,242.22904419898987,0.056,0.7671232876712328,0.7024660638284537
200k,32,200,200,2,10,1.3021129998378456,242.22904419898987,0.5,0.07692307692307693,0.5517854393872873
200k,32,200,200,2,50,1.3021129998378456,242.22904419898987,0.36,0.27692307692307694,0.41283266753246284
200k,32,200,200,2,100,1.3021129998378456,242.22904419898987,0.21,0.3230769230769231,0.37625887517030293
200k,32,200,200,2,300,1.3021129998378456,242.22904419898987,0.11666666666666667,0.5384615384615384,0.5012468984786723
200k,32,200,200,2,500,1.3021129998378456,242.22904419898987,0.084,0.6461538461538462,0.5547706480316821
200k,32,200,200,2,1000,1.3021129998378456,242.22904419898987,0.056,0.8615384615384616,0.6489443239441471
200k,32,200,200,3,10,1.4393449819181114,242.22904419898987,0.2,0.2857142857142857,0.16945984979943973
200k,32,200,200,3,50,1.4393449819181114,242.22904419898987,0.12,0.8571428571428571,0.4363955046222898
200k,32,200,200,3,100,1.4393449819181114,242.22904419898987,0.07,1.0,0.4785314320137777
200k,32,200,200,3,300,1.4393449819181114,242.22904419898987,0.023333333333333334,1.0,0.4785314320137777
200k,32,200,200,3,500,1.4393449819181114,242.22904419898987,0.014,1.0,0.4785314320137777
200k,32,200,200,3,1000,1.4393449819181114,242.22904419898987,0.007,1.0,0.4785314320137777
200k,32,200,200,4,10,0.9886339830700308,242.22904419898987,0.9,0.10975609756097561,0.9052116356304493
200k,32,200,200,4,50,0.9886339830700308,242.22904419898987,0.54,0.32926829268292684,0.6300385827924883
200k,32,200,200,4,100,0.9886339830700308,242.22904419898987,0.33,0.4024390243902439,0.4977572571683338
200k,32,200,200,4,300,0.9886339830700308,242.22904419898987,0.18666666666666668,0.6829268292682927,0.6672139362133597
200k,32,200,200,4,500,0.9886339830700308,242.22904419898987,0.138,0.8414634146341463,0.7508070713134037
200k,32,200,200,4,1000,0.9886339830700308,242.22904419898987,0.081,0.9878048780487805,0.8210172150920686
200k,32,200,200,5,10,1.2718020007014275,242.22904419898987,1.0,0.11764705882352941,1.0
200k,32,200,200,5,50,1.2718020007014275,242.22904419898987,0.52,0.3058823529411765,0.636549647229996
200k,32,200,200,5,100,1.2718020007014275,242.22904419898987,0.36,0.4235294117647059,0.526302007956462
200k,32,200,200,5,300,1.2718020007014275,242.22904419898987,0.18666666666666668,0.6588235294117647,0.6763998577859098
200k,32,200,200,5,500,1.2718020007014275,242.22904419898987,0.136,0.8,0.7513998498648811
200k,32,200,200,5,1000,1.2718020007014275,242.22904419898987,0.079,0.9294117647058824,0.8147544649643264
200k,32,200,200,11,10,1.4956440136302263,242.22904419898987,0.2,0.06060606060606061,0.22400556151517553
200k,32,200,200,11,50,1.4956440136302263,242.22904419898987,0.12,0.18181818181818182,0.18749945268738646
200k,32,200,200,11,100,1.4956440136302263,242.22904419898987,0.08,0.24242424242424243,0.2198235085913309
200k,32,200,200,11,300,1.4956440136302263,242.22904419898987,0.06333333333333334,0.5757575757575758,0.376207087147141
200k,32,200,200,11,500,1.4956440136302263,242.22904419898987,0.05,0.7575757575757576,0.4480376040110426
200k,32,200,200,11,1000,1.4956440136302263,242.22904419898987,0.027,0.8181818181818182,0.4698187134792385
200k,32,200,200,12,10,1.5901039878372103,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,12,50,1.5901039878372103,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,12,100,1.5901039878372103,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,12,300,1.5901039878372103,242.22904419898987,0.0033333333333333335,0.07692307692307693,0.02717872668289297
200k,32,200,200,12,500,1.5901039878372103,242.22904419898987,0.004,0.15384615384615385,0.04808025239464781
200k,32,200,200,12,1000,1.5901039878372103,242.22904419898987,0.006,0.46153846153846156,0.1261959252344797
200k,32,200,200,15,10,1.360989990644157,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,15,50,1.360989990644157,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,15,100,1.360989990644157,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,15,300,1.360989990644157,242.22904419898987,0.02,0.15789473684210525,0.07197277464715442
200k,32,200,200,15,500,1.360989990644157,242.22904419898987,0.02,0.2631578947368421,0.11561168658725507
200k,32,200,200,15,1000,1.360989990644157,242.22904419898987,0.021,0.5526315789473685,0.22412421042364433
200k,32,200,200,34,10,1.1182059824932367,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,34,50,1.1182059824932367,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,34,100,1.1182059824932367,242.22904419898987,0.03,0.08571428571428572,0.04867649378333724
200k,32,200,200,34,300,1.1182059824932367,242.22904419898987,0.02666666666666667,0.22857142857142856,0.11296687207117749
200k,32,200,200,34,500,1.1182059824932367,242.22904419898987,0.026,0.37142857142857144,0.1702892195606552
200k,32,200,200,34,1000,1.1182059824932367,242.22904419898987,0.026,0.7428571428571429,0.304214089529608
200k,32,200,200,14,10,1.175403012894094,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,14,50,1.175403012894094,242.22904419898987,0.02,0.021739130434782608,0.014772284029464532
200k,32,200,200,14,100,1.175403012894094,242.22904419898987,0.01,0.021739130434782608,0.014772284029464532
200k,32,200,200,14,300,1.175403012894094,242.22904419898987,0.016666666666666666,0.10869565217391304,0.05944350963883349
200k,32,200,200,14,500,1.175403012894094,242.22904419898987,0.024,0.2608695652173913,0.12635798654937735
200k,32,200,200,14,1000,1.175403012894094,242.22904419898987,0.031,0.6739130434782609,0.28883885000261916
200k,32,200,200,27,10,1.0115059849340469,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,27,50,1.0115059849340469,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,27,100,1.0115059849340469,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,27,300,1.0115059849340469,242.22904419898987,0.01,0.09090909090909091,0.040112268956235465
200k,32,200,200,27,500,1.0115059849340469,242.22904419898987,0.014,0.21212121212121213,0.08754757169184468
200k,32,200,200,27,1000,1.0115059849340469,242.22904419898987,0.019,0.5757575757575758,0.21606247738030382
200k,32,200,200,66,10,0.9956260037142783,242.22904419898987,0.1,0.01818181818181818,0.06625422345438903
200k,32,200,200,66,50,0.9956260037142783,242.22904419898987,0.02,0.01818181818181818,0.02333976076433925
200k,32,200,200,66,100,0.9956260037142783,242.22904419898987,0.01,0.01818181818181818,0.021866577706041675
200k,32,200,200,66,300,0.9956260037142783,242.22904419898987,0.01,0.05454545454545454,0.04065812511140027
200k,32,200,200,66,500,0.9956260037142783,242.22904419898987,0.018,0.16363636363636364,0.09199719997353982
200k,32,200,200,66,1000,0.9956260037142783,242.22904419898987,0.03,0.5454545454545454,0.2519415913507785
200k,32,200,200,72,10,1.4928779855836183,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,72,50,1.4928779855836183,242.22904419898987,0.02,0.02702702702702703,0.018373828625812934
200k,32,200,200,72,100,1.4928779855836183,242.22904419898987,0.02,0.05405405405405406,0.032832489766607624
200k,32,200,200,72,300,1.4928779855836183,242.22904419898987,0.016666666666666666,0.13513513513513514,0.06822858760863773
200k,32,200,200,72,500,1.4928779855836183,242.22904419898987,0.016,0.21621621621621623,0.10174366922998576
200k,32,200,200,72,1000,1.4928779855836183,242.22904419898987,0.017,0.4594594594594595,0.19229340413845417
200k,32,200,200,99,10,1.041642011841759,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,99,50,1.041642011841759,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,99,100,1.041642011841759,242.22904419898987,0.0,0.0,0.0
200k,32,200,200,99,300,1.041642011841759,242.22904419898987,0.013333333333333334,0.19047619047619047,0.06991703504584523
